songsListened_monthly,tenure,subscription_spending_$,cluster
0.0,36.0,0,0
3.142857142857143,6.0,0,0
77.35555555555555,44.0,0,1
39.283018867924525,52.0,0,1
159.02380952380952,83.0,0,1
168.29090909090908,54.0,0,1
6.6521739130434785,45.0,0,1
206.43478260869568,22.0,22,0
0.0,40.0,2,0
2.863636363636364,21.0,0,0
146.0909090909091,10.0,25,0
5.8979591836734695,48.0,0,1
0.0,11.0,1,0
233.04545454545453,43.0,40,3
74.62,49.0,67,1
75.82352941176471,50.0,11,1
24.93103448275862,28.0,0,0
169.1764705882353,16.0,0,0
29.94736842105263,18.0,59,0
48.84375,63.0,12,1
19.10869565217391,45.0,0,1
24.214285714285715,41.0,224,0
1.6440677966101696,58.0,3,1
22.82089552238806,66.0,4,1
18.791666666666668,23.0,2,0
0.6271186440677966,58.0,1,1
0.3636363636363636,10.0,0,0
0.04,24.0,0,0
20.40277777777778,71.0,0,1
17.2,29.0,59,0
0.0847457627118644,58.0,4,1
4.647058823529412,50.0,20,1
193.79166666666663,23.0,10,0
0.6666666666666666,35.0,9,0
52.16949152542373,58.0,1,1
0.4655172413793103,57.0,29,1
74.52941176470588,50.0,38,1
0.0,31.0,0,0
70.27272727272727,21.0,26,0
106.75,71.0,6,1
30.03125,31.0,81,0
23.142857142857142,6.0,26,0
59.88461538461539,25.0,10,0
27.923076923076923,25.0,20,0
145.15625,63.0,59,1
7.828571428571428,69.0,2,1
241.68,24.0,59,3
0.1,39.0,0,0
112.83561643835615,72.0,76,1
41.142857142857146,13.0,453,0
44.916666666666664,23.0,54,0
20.22222222222222,17.0,60,0
62.61363636363637,43.0,1,1
256.2068965517241,28.0,14,3
62.34615384615385,25.0,95,0
287.23214285714283,55.0,0,3
232.3913043478261,45.0,1615,2
94.9054054054054,73.0,1,1
36.09090909090909,10.0,20,0
18.346938775510203,48.0,28,1
167.12,24.0,49,0
15.26086956521739,22.0,15,0
126.52777777777776,35.0,1,0
0.0,19.0,0,0
78.775,39.0,3,0
115.8,39.0,29,0
12.157894736842104,75.0,1,1
0.0,26.0,1,0
79.82352941176471,33.0,4,0
69.13953488372093,85.0,226,1
2.0,55.0,13,1
376.2857142857143,6.0,0,3
40.05,19.0,38,0
152.89655172413794,28.0,38,0
3.014925373134328,66.0,6,1
9.058823529411764,50.0,0,1
0.0,9.0,0,0
0.0,48.0,0,1
107.16071428571428,55.0,49,1
208.88372093023256,42.0,5,3
0.119047619047619,41.0,1,0
367.76,49.0,0,3
109.88571428571429,69.0,54,1
8.123287671232877,72.0,0,1
392.55357142857144,55.0,16,3
1.0,18.0,0,0
469.33734939759034,82.0,370,3
11.36111111111111,35.0,8,0
23.203703703703702,53.0,3,1
56.86486486486486,36.0,7,0
0.8095238095238095,41.0,0,0
294.76,24.0,10,3
5.666666666666667,50.0,17,1
43.1875,47.0,0,1
0.4615384615384615,51.0,2,1
465.9850746268657,66.0,129,3
42.70967741935484,61.0,0,1
84.125,23.0,3,0
214.92,24.0,0,0
0.0,43.0,0,1
0.0,45.0,0,1
50.12765957446808,46.0,19,1
105.48275862068964,57.0,79,1
1.75,11.0,3,0
72.76923076923077,25.0,128,0
354.6818181818182,21.0,402,3
46.3134328358209,66.0,0,1
492.1764705882353,16.0,0,3
221.48648648648648,36.0,59,3
68.38888888888889,35.0,14,0
0.9090909090909092,21.0,0,0
35.06976744186046,42.0,79,1
0.0,19.0,1,0
327.58024691358025,80.0,9,3
4.571428571428571,6.0,3,0
143.66666666666666,5.0,0,0
74.07692307692308,12.0,19,0
13.45945945945946,36.0,47,0
328.4230769230769,77.0,0,3
35.03846153846154,25.0,7,0
4.3076923076923075,25.0,4,0
103.8157894736842,75.0,15,1
376.1428571428572,6.0,31,3
75.4074074074074,80.0,46,1
472.55,59.0,0,3
162.52631578947367,18.0,1835,2
0.0,41.0,2,0
109.5068493150685,72.0,64,1
54.05172413793103,57.0,0,1
0.7307692307692307,25.0,1,0
132.08695652173913,68.0,14,1
159.40384615384616,51.0,0,1
33.17460317460318,62.0,125,1
268.1794871794872,77.0,0,1
6.714285714285714,20.0,11,0
36.93333333333333,14.0,0,0
60.40909090909091,43.0,0,1
89.54545454545455,32.0,6,0
76.91304347826087,22.0,167,0
92.0,17.0,21,0
28.678571428571427,27.0,4,0
197.5609756097561,40.0,94,3
415.8333333333333,17.0,6,3
383.7464788732394,70.0,0,3
470.875,7.0,28,3
28.55072463768116,68.0,6,1
27.916666666666668,59.0,145,1
0.1666666666666666,47.0,15,1
7.358974358974359,38.0,0,0
258.921875,63.0,9,3
213.6734693877551,48.0,144,3
64.8,19.0,37,0
9.416666666666666,59.0,8,1
5.2272727272727275,21.0,75,0
0.0,21.0,0,0
67.33333333333333,53.0,15,1
221.2,9.0,0,0
0.0185185185185185,53.0,0,1
0.0,34.0,0,0
102.35714285714286,13.0,85,0
477.4915254237288,58.0,0,3
21.1875,31.0,123,0
361.9019607843137,50.0,18,3
287.2463768115942,68.0,2,3
0.0,58.0,0,1
142.59375,31.0,54,0
336.0833333333333,23.0,18,3
0.5769230769230769,25.0,0,0
249.3673469387755,48.0,7,3
1.7894736842105263,37.0,3,0
6.555555555555555,17.0,0,0
0.0,45.0,0,1
4.571428571428571,6.0,0,0
0.0,49.0,0,1
15.705882352941176,16.0,32,0
0.0,13.0,0,0
197.08333333333337,71.0,31,1
0.0,51.0,0,1
144.44776119402985,66.0,0,1
54.78787878787879,32.0,5,0
501.6666666666667,38.0,0,3
0.0,36.0,0,0
255.02666666666667,74.0,35,1
2.8955223880597014,66.0,0,1
8.746478873239436,70.0,19,1
354.35,19.0,24,3
17.140625,63.0,2,1
394.77272727272725,21.0,0,3
2.7941176470588234,33.0,48,0
7.404761904761905,41.0,79,0
319.75,7.0,78,3
13.08,24.0,26,0
3.0943396226415096,52.0,1,1
42.575,39.0,37,0
44.57142857142857,20.0,0,0
0.3529411764705882,33.0,1,0
6.05,39.0,0,0
4.2682926829268295,40.0,4,0
106.53571428571428,27.0,21,0
298.0,50.0,28,3
249.56923076923076,64.0,8,1
3.739130434782609,22.0,0,0
69.06122448979592,48.0,0,1
125.17857142857144,55.0,13,1
69.61538461538461,64.0,37,1
171.27906976744185,42.0,12,1
282.21875,31.0,25,3
34.62222222222222,44.0,130,1
8.461538461538462,25.0,1,0
0.0,13.0,0,0
2.9767441860465116,42.0,0,1
150.25,35.0,3,0
451.6851851851851,53.0,8,3
348.9230769230769,12.0,12,3
21.73684210526316,56.0,2,1
29.017241379310345,57.0,62,1
455.94736842105266,18.0,23,3
132.95652173913044,22.0,147,0
299.39473684210526,37.0,101,3
21.746031746031747,62.0,1,1
4.571428571428571,48.0,4,1
0.0,23.0,0,0
21.21917808219178,72.0,0,1
110.06976744186046,42.0,0,1
195.04166666666663,71.0,1467,2
378.88,24.0,53,3
15.055555555555555,35.0,37,0
212.2258064516129,61.0,15,1
49.95652173913044,22.0,258,0
259.45454545454544,10.0,94,3
8.507246376811594,68.0,2,1
112.45454545454544,10.0,42,0
230.64444444444445,44.0,8,3
0.0,49.0,0,1
0.2033898305084746,58.0,5,1
145.26470588235293,33.0,99,0
103.21875,63.0,0,1
0.5,31.0,8,0
107.85714285714286,13.0,474,0
406.4117647058824,33.0,13,3
237.25,47.0,1,3
297.47727272727275,43.0,0,3
6.868421052631579,37.0,20,0
397.9230769230769,12.0,260,3
343.468085106383,46.0,48,3
179.75862068965515,28.0,18,0
280.1136363636364,43.0,5,3
0.0188679245283018,52.0,0,1
463.7441860465116,42.0,0,3
11.0,43.0,1,1
2.639344262295082,60.0,3,1
0.0,23.0,1,0
1.1063829787234043,46.0,4,1
16.772727272727273,43.0,1,1
1.619047619047619,41.0,22,0
0.0,7.0,7,0
0.78125,31.0,0,0
31.434782608695652,45.0,28,1
0.1929824561403508,56.0,11,1
166.1153846153846,51.0,22,1
29.46,49.0,10,1
2.861111111111111,35.0,0,0
1.5666666666666669,59.0,32,1
140.21052631578948,56.0,3,1
6.384615384615385,25.0,68,0
96.92307692307692,64.0,51,1
62.37837837837838,36.0,2,0
171.6,39.0,130,0
380.9821428571428,55.0,24,3
137.875,7.0,0,0
98.77777777777776,26.0,3,0
0.0392156862745098,50.0,0,1
0.1388888888888889,35.0,0,0
150.08163265306123,48.0,0,1
64.46938775510205,48.0,53,1
7.880952380952381,41.0,0,0
8.136363636363637,43.0,0,1
27.794117647058822,33.0,70,0
61.80327868852459,60.0,78,1
129.14285714285714,20.0,72,0
0.0,22.0,0,0
398.4166666666667,11.0,14,3
310.5072463768116,68.0,0,3
7.225806451612903,61.0,22,1
406.463768115942,68.0,0,3
0.0434782608695652,45.0,2,1
76.17391304347827,45.0,0,1
5.115384615384615,25.0,1,0
2.8,44.0,2,1
117.52380952380952,20.0,517,2
1.7692307692307692,12.0,0,0
22.5,19.0,16,0
219.21951219512195,81.0,0,1
2.2181818181818183,54.0,1,1
259.6904761904762,41.0,76,3
55.63636363636363,10.0,57,0
27.46268656716418,66.0,0,1
126.88372093023256,42.0,0,1
38.175,39.0,70,0
177.8783783783784,73.0,0,1
99.72,49.0,0,1
0.1176470588235294,33.0,0,0
117.85714285714286,48.0,4,1
0.0,12.0,6,0
12.105263157894736,56.0,11,1
48.72222222222222,17.0,9,0
235.86666666666667,14.0,370,3
1.625,23.0,1,0
0.979591836734694,48.0,6,1
230.6712328767123,72.0,25,1
100.02173913043478,45.0,1,1
73.6875,31.0,1,0
330.3492063492063,62.0,0,3
1.2222222222222223,35.0,10,0
8.285714285714286,48.0,0,1
2.1538461538461537,12.0,13,0
5.444444444444445,8.0,23,0
63.54545454545455,21.0,25,0
509.8333333333333,5.0,4,3
130.0,48.0,78,1
188.91666666666663,35.0,334,3
226.625,7.0,0,0
0.0,39.0,0,0
0.0,47.0,0,1
34.82608695652174,22.0,89,0
65.51666666666667,59.0,23,1
0.0,34.0,0,0
0.0,40.0,0,0
138.10526315789474,18.0,65,0
56.92857142857143,27.0,1,0
85.56,24.0,34,0
29.34090909090909,43.0,15,1
494.4871794871795,77.0,102,3
0.5076923076923077,64.0,7,1
459.0,35.0,19,3
1.7169811320754718,52.0,0,1
3.661290322580645,61.0,75,1
70.6984126984127,62.0,1,1
67.62745098039215,50.0,0,1
412.75,47.0,49,3
8.421052631578947,56.0,2,1
480.9375,47.0,1,3
264.75,47.0,66,3
0.0,42.0,0,1
264.1020408163265,48.0,30,3
16.0,0.0,0,0
111.13333333333334,14.0,47,0
0.074074074074074,26.0,20,0
132.31034482758622,28.0,58,0
55.108695652173914,45.0,0,1
41.40909090909091,21.0,14,0
0.0,67.0,22,1
0.0,12.0,0,0
32.905660377358494,52.0,0,1
164.79310344827587,28.0,1,0
10.411764705882351,33.0,48,0
3.0,45.0,3,1
72.20754716981132,52.0,2,1
200.85263157894735,94.0,222,1
85.19444444444444,35.0,417,0
10.628571428571428,34.0,0,0
101.3913043478261,45.0,38,1
59.32203389830509,58.0,239,1
10.88679245283019,52.0,0,1
92.64473684210526,75.0,1,1
79.51219512195122,81.0,60,1
3.1458333333333335,47.0,0,1
0.5384615384615384,64.0,0,1
62.53333333333333,14.0,2,0
23.761194029850746,66.0,2,1
19.693548387096776,61.0,1,1
17.91044776119403,66.0,16,1
12.51063829787234,46.0,0,1
39.224489795918366,48.0,61,1
132.42307692307693,25.0,47,0
180.39705882352945,67.0,121,1
4.162790697674419,42.0,23,1
106.44444444444444,35.0,0,0
0.5,13.0,0,0
113.65217391304348,22.0,0,0
66.32142857142857,27.0,3,0
167.61111111111111,53.0,6,1
0.8846153846153846,25.0,17,0
72.95348837209302,42.0,43,1
123.14285714285714,20.0,17,0
210.36666666666667,59.0,155,1
339.5,35.0,9,3
188.2321428571429,55.0,11,1
120.5,15.0,472,0
2.9647058823529413,84.0,27,1
25.896551724137932,28.0,26,0
20.266666666666666,14.0,0,0
0.2777777777777778,17.0,0,0
9.214285714285714,27.0,15,0
0.0,28.0,0,0
24.51851851851852,26.0,0,0
259.87179487179486,38.0,0,3
183.6315789473684,18.0,0,0
0.3529411764705882,16.0,0,0
0.0,60.0,0,1
0.0,6.0,0,0
334.84090909090907,43.0,61,3
0.0,37.0,0,0
0.0,46.0,0,1
38.77358490566038,52.0,5,1
28.321428571428573,55.0,28,1
13.457627118644067,58.0,53,1
0.0,40.0,0,0
0.0,85.0,0,1
21.458333333333332,47.0,0,1
170.975,39.0,0,0
218.3571428571429,13.0,1,0
14.283018867924527,52.0,0,1
514.390243902439,40.0,114,3
326.1923076923077,25.0,57,3
2.423076923076923,25.0,0,0
0.0,53.0,0,1
0.1034482758620689,28.0,0,0
162.40425531914894,46.0,10,1
52.57692307692308,51.0,49,1
141.26760563380282,70.0,0,1
0.0555555555555555,35.0,3,0
0.0,16.0,0,0
296.0779220779221,76.0,195,3
9.282051282051285,38.0,0,0
25.533333333333335,44.0,1,1
51.76315789473684,37.0,70,0
33.964285714285715,55.0,7,1
397.44736842105266,37.0,85,3
0.0,14.0,0,0
122.54545454545456,10.0,12,0
38.86666666666667,14.0,9,0
34.644067796610166,58.0,10,1
13.559322033898304,58.0,6,1
132.67796610169492,58.0,0,1
195.546875,63.0,46,1
0.032258064516129,30.0,0,0
6.513513513513513,36.0,29,0
0.4827586206896552,57.0,1,1
22.734375,63.0,47,1
34.833333333333336,41.0,0,0
1.1904761904761905,20.0,2,0
3.928571428571429,27.0,11,0
5.4375,47.0,1,1
158.70833333333334,23.0,153,0
26.78125,63.0,5,1
1.0833333333333333,23.0,0,0
179.625,39.0,0,0
138.21428571428572,41.0,59,1
17.842105263157894,18.0,0,0
2.5714285714285716,13.0,1,0
5.375,7.0,10,0
183.22727272727272,43.0,8,1
0.75,51.0,5,1
0.06,49.0,0,1
0.0,15.0,0,0
28.939393939393938,32.0,1,0
0.0,17.0,2,0
57.8421052631579,18.0,153,0
47.0,15.0,0,0
9.02127659574468,46.0,6,1
24.604166666666668,47.0,3,1
93.28571428571428,20.0,54,0
26.871794871794872,38.0,162,0
56.42424242424242,32.0,50,0
0.0,54.0,0,1
344.8636363636364,43.0,0,3
0.8461538461538461,25.0,41,0
405.75,47.0,14,3
158.84,24.0,0,0
158.69387755102042,48.0,2,1
28.155555555555555,44.0,24,1
9.933333333333334,44.0,11,1
20.842105263157897,18.0,0,0
144.13333333333333,14.0,0,0
231.79166666666663,47.0,794,2
114.0144927536232,68.0,0,1
0.3333333333333333,32.0,7,0
31.97826086956522,45.0,205,1
0.0,4.0,0,0
0.0454545454545454,21.0,1,0
163.8,24.0,27,0
322.1111111111111,35.0,182,3
1.872340425531915,46.0,25,1
448.1808510638298,93.0,303,3
155.75471698113208,52.0,1,1
20.60869565217391,22.0,49,0
7.023255813953488,42.0,6,1
8.303030303030303,65.0,1,1
100.92307692307692,12.0,17,0
27.5,21.0,10,0
15.915254237288137,58.0,1,1
449.95238095238096,20.0,5,3
358.8,9.0,64,3
24.946428571428573,55.0,24,1
1.5757575757575757,65.0,39,1
143.27848101265823,78.0,1,1
0.1764705882352941,50.0,0,1
207.31578947368425,18.0,86,0
52.30357142857143,55.0,6,1
61.86666666666667,14.0,19,0
26.454545454545453,43.0,11,1
294.25,23.0,1,3
374.7894736842105,18.0,0,3
0.0576923076923076,51.0,0,1
201.71428571428572,20.0,67,0
80.78787878787878,32.0,557,2
311.5,15.0,100,3
10.688524590163937,60.0,0,1
271.575,39.0,0,3
19.37037037037037,26.0,7,0
0.0,43.0,0,1
50.666666666666664,8.0,2,0
192.09230769230768,64.0,198,1
106.54545454545456,32.0,15,0
0.0,45.0,0,1
85.76271186440678,58.0,13,1
177.6,64.0,163,1
16.071428571428573,41.0,4,0
82.85,59.0,0,1
0.0,31.0,0,0
356.2413793103448,57.0,1,3
9.542372881355933,58.0,0,1
11.090909090909092,32.0,0,0
7.9714285714285715,34.0,172,0
144.88888888888889,17.0,150,0
0.5106382978723404,46.0,0,1
0.0,19.0,0,0
0.0,55.0,0,1
409.5348837209302,42.0,192,3
1.1428571428571428,20.0,14,0
11.649122807017545,56.0,13,1
8.6,14.0,33,0
296.23636363636365,54.0,5,3
216.1875,47.0,9,3
0.0,13.0,0,0
0.0,57.0,0,1
15.27777777777778,35.0,15,0
1.0,66.0,6,1
8.6,34.0,8,0
107.87096774193547,30.0,23,0
17.24390243902439,40.0,122,0
6.142857142857143,34.0,3,0
34.68,24.0,4,0
3.82,49.0,111,1
0.0,22.0,0,0
0.0,33.0,0,0
2.5918367346938775,48.0,91,1
31.923076923076923,25.0,49,0
0.0,48.0,0,1
2.632911392405063,78.0,0,1
112.49382716049382,80.0,23,1
196.22727272727272,43.0,0,3
62.095238095238095,62.0,0,1
18.6144578313253,82.0,1,1
32.27272727272727,10.0,129,0
25.23076923076923,25.0,0,0
480.2291666666667,47.0,0,3
169.53846153846155,12.0,0,0
238.75,7.0,6,0
317.94117647058823,16.0,31,3
2.2291666666666665,47.0,0,1
28.64,24.0,67,0
14.882352941176473,16.0,10,0
10.979591836734691,48.0,12,1
0.2352941176470588,16.0,0,0
25.83783783783784,36.0,6,0
291.77777777777777,35.0,0,3
468.6428571428572,13.0,0,3
498.4054054054054,36.0,80,3
95.55102040816328,48.0,14,1
419.9154929577465,70.0,66,3
395.6,9.0,55,3
487.6986301369863,72.0,3,3
508.18461538461537,64.0,3,3
20.647058823529413,16.0,1,0
19.956521739130434,45.0,125,1
2.847826086956522,45.0,0,1
0.2857142857142857,34.0,4,0
0.5384615384615384,25.0,13,0
0.0232558139534883,42.0,8,1
21.8,49.0,12,1
0.7936507936507936,62.0,0,1
10.47222222222222,35.0,35,0
0.0,33.0,0,0
176.03636363636363,54.0,1,1
0.3728813559322034,58.0,7,1
74.34482758620689,28.0,21,0
118.6,4.0,2,0
292.8703703703704,53.0,1,3
66.6875,15.0,19,0
0.1578947368421052,37.0,0,0
26.235294117647054,16.0,48,0
104.07042253521126,70.0,0,1
24.47457627118644,58.0,46,1
208.46153846153845,38.0,2,3
120.75,71.0,0,1
472.1351351351352,36.0,135,3
34.895833333333336,47.0,182,1
4.8076923076923075,25.0,48,0
149.28947368421052,37.0,205,0
132.15384615384616,51.0,1,1
12.863636363636363,21.0,13,0
1.6875,15.0,0,0
201.08641975308643,80.0,0,1
128.05357142857142,55.0,9,1
138.61111111111111,71.0,10,1
158.16666666666666,41.0,22,1
0.0256410256410256,38.0,0,0
96.21739130434784,45.0,1240,2
19.76923076923077,38.0,1,0
307.90697674418607,85.0,4,1
7.966666666666667,29.0,4,0
217.4,29.0,24,3
18.15686274509804,50.0,2,1
72.88461538461539,51.0,12,1
11.695652173913045,22.0,154,0
11.653846153846152,25.0,4,0
0.180327868852459,60.0,4,1
156.5185185185185,53.0,167,1
52.5,73.0,1,1
137.0,5.0,1,0
0.0,52.0,0,1
52.333333333333336,11.0,7,0
6.638888888888889,35.0,34,0
2.2,34.0,0,0
0.0,21.0,0,0
280.0740740740741,26.0,90,3
190.66666666666663,35.0,14,0
7.108695652173913,45.0,0,1
469.9852941176471,67.0,3,3
33.793103448275865,28.0,4,0
102.49019607843135,50.0,60,1
12.83783783783784,36.0,74,0
138.29166666666666,47.0,97,1
0.875,55.0,0,1
286.10526315789474,37.0,131,3
51.46153846153846,25.0,13,0
0.0,13.0,3,0
42.11538461538461,25.0,2,0
23.431818181818183,43.0,0,1
116.72916666666669,47.0,17,1
0.6,14.0,4,0
66.16666666666667,23.0,473,0
0.25,7.0,3,0
279.33846153846156,64.0,0,3
247.29545454545453,43.0,11,3
449.6923076923077,12.0,0,3
12.486486486486486,36.0,52,0
112.28571428571428,41.0,12,1
298.8333333333333,35.0,1,3
0.5384615384615384,38.0,10,0
84.0,71.0,2,1
26.955555555555556,44.0,26,1
263.7906976744186,42.0,73,3
52.78082191780822,72.0,7,1
28.63157894736842,56.0,4,1
0.0,43.0,0,1
0.8461538461538461,38.0,0,0
156.625,63.0,206,1
0.0,29.0,5,0
31.171875,63.0,0,1
59.0,4.0,0,0
82.4,69.0,0,1
38.52173913043478,68.0,4,1
54.43939393939394,65.0,20,1
32.53333333333333,29.0,437,0
0.0681818181818181,43.0,0,1
121.37142857142857,34.0,0,0
40.05555555555556,35.0,23,0
437.6923076923077,12.0,0,3
0.0,20.0,2,0
0.0,31.0,0,0
0.0,36.0,0,0
365.3625,79.0,16,3
15.70689655172414,57.0,1,1
0.0454545454545454,43.0,1,1
126.77777777777776,17.0,80,0
8.344262295081966,60.0,0,1
460.3932584269662,88.0,2,3
7.961538461538462,51.0,0,1
0.1698113207547169,52.0,4,1
19.238095238095237,20.0,0,0
9.875,39.0,6,0
165.42857142857142,6.0,20,0
68.95,19.0,48,0
25.642857142857142,13.0,21,0
91.0506329113924,78.0,0,1
282.9855072463768,68.0,5,3
0.8529411764705882,33.0,2,0
0.0,55.0,0,1
27.058823529411764,16.0,0,0
21.176470588235293,50.0,0,1
59.733333333333334,14.0,3,0
156.79166666666666,47.0,0,1
33.392857142857146,27.0,227,0
333.0,15.0,53,3
0.0,14.0,0,0
99.02631578947368,37.0,46,0
6.127272727272727,54.0,31,1
217.31428571428572,34.0,194,3
0.0,9.0,0,0
380.06666666666666,59.0,0,3
0.0769230769230769,25.0,2,0
0.0,43.0,0,1
290.7887323943662,70.0,36,3
367.3255813953488,42.0,1,3
1.4482758620689655,57.0,0,1
23.545454545454547,54.0,0,1
471.2,49.0,0,3
206.9375,31.0,2,3
56.58571428571429,69.0,5,1
199.6206896551724,57.0,23,1
382.078125,63.0,0,3
93.25373134328358,66.0,26,1
125.6153846153846,38.0,0,0
185.32432432432432,36.0,186,3
9.068181818181818,43.0,0,1
295.4,49.0,123,3
0.2222222222222222,44.0,0,1
348.1063829787234,46.0,99,3
5.222222222222222,8.0,0,0
0.2571428571428571,34.0,1,0
427.54545454545456,65.0,24,3
27.94736842105263,18.0,43,0
11.28,24.0,185,0
0.0,5.0,0,0
0.0,25.0,35,0
21.555555555555557,17.0,132,0
388.93220338983053,58.0,208,3
3.431034482758621,57.0,25,1
0.0,34.0,1,0
0.8888888888888888,17.0,1,0
57.810344827586206,57.0,9,1
194.66666666666663,26.0,71,0
127.0,42.0,0,1
20.532258064516128,61.0,12,1
36.86363636363637,21.0,2,0
0.0,51.0,0,1
0.3529411764705882,50.0,2,1
66.66666666666667,56.0,49,1
42.82608695652174,22.0,0,0
85.53225806451613,61.0,0,1
363.8292682926829,40.0,87,3
17.125,47.0,0,1
79.21428571428571,27.0,17,0
215.2608695652174,45.0,0,3
0.8301886792452831,52.0,0,1
2.982142857142857,55.0,5,1
46.45945945945946,36.0,0,0
0.0,43.0,0,1
0.0,16.0,1,0
396.8636363636364,21.0,0,3
180.8928571428571,83.0,0,1
0.0,39.0,0,0
196.8205128205128,38.0,8,3
72.8529411764706,33.0,1,0
0.2708333333333333,47.0,1,1
6.846153846153846,12.0,0,0
80.01449275362319,68.0,0,1
298.7962962962963,53.0,0,3
130.86764705882354,67.0,23,1
203.71428571428572,62.0,7,1
0.0,18.0,2,0
432.1914893617021,46.0,7,3
14.083333333333334,23.0,164,0
457.19642857142856,55.0,8,3
219.0677966101695,58.0,4,1
4.488372093023256,42.0,11,1
44.72307692307693,64.0,74,1
37.56818181818182,43.0,19,1
76.23529411764706,33.0,112,0
0.2941176470588235,16.0,0,0
500.59016393442624,60.0,0,3
24.541666666666668,23.0,4,0
29.458823529411763,84.0,4,1
0.1666666666666666,23.0,16,0
20.047619047619047,41.0,0,0
117.42857142857144,13.0,47,0
111.56,24.0,2,0
27.333333333333332,29.0,41,0
28.379310344827587,28.0,99,0
13.333333333333334,5.0,16,0
139.04347826086956,22.0,10,0
6.739130434782608,22.0,2,0
86.34615384615384,51.0,79,1
225.86206896551724,57.0,0,1
68.26315789473684,56.0,0,1
0.0,17.0,1,0
12.11864406779661,58.0,0,1
276.135593220339,58.0,219,3
201.4126984126984,62.0,1042,2
36.25,11.0,0,0
18.863636363636363,43.0,0,1
30.983333333333334,59.0,18,1
278.1142857142857,34.0,49,3
91.17808219178082,72.0,97,1
105.44642857142856,55.0,133,1
223.14634146341464,40.0,1156,2
103.65116279069768,42.0,0,1
289.69565217391306,22.0,79,3
0.3,59.0,0,1
0.803921568627451,50.0,0,1
0.0357142857142857,55.0,0,1
0.03125,31.0,1,0
250.0,4.0,21,0
395.7551020408163,48.0,39,3
307.9,9.0,12,3
10.022222222222222,44.0,41,1
17.098039215686274,50.0,0,1
1.525,39.0,14,0
326.42857142857144,20.0,238,3
164.91228070175438,56.0,0,1
3.75,35.0,26,0
315.6363636363636,21.0,17,3
107.46153846153848,25.0,39,0
58.05882352941177,16.0,105,0
419.3965517241379,57.0,32,3
344.23809523809524,20.0,0,3
0.0,45.0,0,1
78.25,23.0,0,0
0.0,21.0,0,0
190.38888888888889,89.0,0,1
0.6551724137931034,28.0,17,0
409.1641791044776,66.0,657,2
5.523809523809524,41.0,1,0
284.5394736842105,75.0,238,3
0.2222222222222222,8.0,2,0
39.204081632653065,48.0,6,1
23.857142857142858,55.0,149,1
26.847826086956523,45.0,20,1
4.5423728813559325,58.0,13,1
0.037037037037037,26.0,0,0
245.8695652173913,45.0,1,3
0.0,32.0,1,0
0.0,74.0,0,1
226.9,79.0,247,1
88.06,49.0,0,1
219.75510204081633,48.0,3,3
69.91304347826087,22.0,38,0
357.15555555555557,44.0,0,3
0.12,24.0,0,0
47.07407407407408,53.0,2,1
21.266666666666666,59.0,5,1
1.148148148148148,53.0,0,1
274.20588235294116,67.0,103,3
58.175438596491226,56.0,129,1
7.766666666666667,29.0,12,0
3.6153846153846154,12.0,10,0
27.227272727272727,43.0,0,1
303.65,39.0,0,3
0.0923076923076923,64.0,0,1
20.308823529411764,67.0,24,1
91.48717948717947,77.0,6,1
5.871794871794871,38.0,1,0
13.054054054054054,36.0,0,0
100.17073170731707,40.0,49,0
436.1764705882353,16.0,21,3
103.27272727272728,10.0,0,0
444.1428571428572,13.0,32,3
58.578947368421055,56.0,3,1
229.28235294117647,84.0,0,1
415.1764705882353,16.0,0,3
265.01666666666665,59.0,1,3
29.04,24.0,24,0
50.78260869565217,45.0,434,1
9.244897959183673,48.0,45,1
317.8235294117647,50.0,0,3
137.44,24.0,10,0
94.41558441558442,76.0,0,1
0.8918918918918919,36.0,5,0
0.0,15.0,0,0
223.55769230769232,51.0,211,3
0.0,20.0,11,0
150.18,49.0,53,1
217.03571428571428,55.0,14,1
340.89473684210526,18.0,1,3
103.42592592592592,53.0,88,1
2.756756756756757,36.0,14,0
0.0,14.0,3,0
3.1875,15.0,5,0
46.12820512820513,38.0,41,0
119.0,19.0,16,0
0.1111111111111111,62.0,13,1
0.945945945945946,36.0,0,0
96.7391304347826,45.0,0,1
0.4,19.0,13,0
0.087719298245614,56.0,0,1
0.0,53.0,0,1
131.05263157894737,56.0,103,1
474.1515151515151,65.0,22,3
33.892857142857146,27.0,3,0
103.24444444444444,44.0,21,1
94.61016949152544,58.0,6,1
3.6296296296296298,53.0,2,1
29.526315789473685,18.0,3,0
1.2571428571428571,34.0,0,0
3.5384615384615383,51.0,0,1
146.425,39.0,4,0
61.57142857142857,27.0,2,0
138.69565217391303,45.0,0,1
3.3877551020408165,48.0,18,1
180.73333333333332,44.0,21,1
34.09090909090909,21.0,8,0
30.984126984126984,62.0,0,1
80.37837837837837,36.0,0,0
67.01666666666667,59.0,27,1
38.15217391304348,45.0,0,1
1.5294117647058822,16.0,0,0
330.3333333333333,17.0,159,3
47.22857142857143,34.0,20,0
30.53703703703704,53.0,0,1
164.02777777777777,35.0,23,0
0.0178571428571428,55.0,0,1
3.9722222222222223,35.0,0,0
0.0,6.0,0,0
274.54545454545456,54.0,0,3
450.8125,15.0,49,3
167.9245283018868,52.0,295,1
13.07246376811594,68.0,6,1
185.32,24.0,5,0
94.73529411764706,33.0,0,0
150.26388888888889,71.0,217,1
